institution_name,institution_type,department,service_category,address,sigungu,phone,latitude,longitude,geocode_query,matched_address
마음안 정신건강의학과의원,의원,정신건강의학과,MENTAL_HEALTH,"인천광역시 서구 원당대로 660, 영프라자 5층 503호 (당하동)",서구,032-565-6002,37.59328881,126.6742976,인천광역시 서구 원당대로 660,인천 서구 원당대로 660
마음행복정신건강의학과의원,의원,신경과 정신건강의학과,MENTAL_HEALTH,"인천광역시 서구 중봉대로586번길 9-4, 쓰리엠타워 504,505호 (청라동)",서구,032-566-0700,37.53211342,126.650912,인천광역시 서구 중봉대로586번길 9-4,인천 서구 중봉대로586번길 9-4
마음힐링의원,의원,정신건강의학과,MENTAL_HEALTH,"인천광역시 서구 이음5로 36, 더원타워 6층 604, 605호 일부호 (원당동)",서구,032-567-5252,37.59391728,126.7118689,인천광역시 서구 이음5로 36,인천 서구 이음5로 36
맑은마음의원,의원,정신건강의학과,MENTAL_HEALTH,"인천광역시 서구 이음대로 388, ABM타워 7층 701~707호 (원당동)",서구,032-266-3131,37.59310919,126.7126889,인천광역시 서구 이음대로 388,인천 서구 이음대로 388
박성용 정신건강의학과의원,의원,정신건강의학과,MENTAL_HEALTH,"인천광역시 서구 청라커낼로260번길 11, 진성프라자 308,309호 (청라동)",서구,032-710-5253,37.53215761,126.6457212,인천광역시 서구 청라커낼로260번길 11,인천 서구 청라커낼로260번길 11
부모와아이마음의원,의원,정신건강의학과,MENTAL_HEALTH,"인천광역시 서구 청라라임로 65, 402호 (청라동, 라임타워)",서구,032-562-5248,37.53352302,126.6530173,인천광역시 서구 청라라임로 65,인천 서구 청라라임로 65
블레스병원,정신병원,정신건강의학과,MENTAL_HEALTH,"인천광역시 서구 청마로167번안길 17, 선혜프라자 2~5층 (당하동)",서구,032-563-1175,37.5928691,126.6748104,인천광역시 서구 청마로167번안길 17,인천 서구 청마로167번안길 17
성모사과나무정신건강의학과의원,의원,정신건강의학과,MENTAL_HEALTH,"인천광역시 서구 이음대로 384, 서영아너시티플러스 320~324호  (원당동)",서구,032-564-9949,37.5935377,126.7126483,인천광역시 서구 이음대로 384,인천 서구 이음대로 384
성모센트럴정신건강의학과의원,의원,정신건강의학과 신경과 내과,MENTAL_HEALTH,"인천광역시 서구 염곡로464번길 7, 501~502호 (가정동)",서구,032-710-7541,37.526432,126.6701587,인천광역시 서구 염곡로464번길 7,인천 서구 염곡로464번길 7
소중해정신건강의학과의원,의원,정신건강의학과,MENTAL_HEALTH,"인천광역시 서구 이음대로 392, 메트로시티 607, 608호 (원당동)",서구,032-710-3535,37.59260734,126.7127256,인천광역시 서구 이음대로 392,인천 서구 이음대로 392
아나파나마취통증의학과의원,의원,마취통증의학과 정형외과 재활의학과 신경외과 신경과 정신건강의학과 비뇨의학과 이비인후과 내과 소아청소년과 가정의학과,MENTAL_HEALTH,"인천광역시 서구 가정로 375, 303호 (신현동, 금강아미움)",서구,032-572-7579,37.51847457,126.6726217,인천광역시 서구 가정로 375,인천 서구 가정로 375
아름드리정신건강의학과의원,의원,정신건강의학과,MENTAL_HEALTH,"인천광역시 서구 완정로 172, 406호 (마전동)",서구,032-568-7559,37.6026005,126.6574269,인천광역시 서구 완정로 172,인천 서구 완정로 172
연세조내과의원,의원,피부과 이비인후과 소아청소년과 정형외과 외과 정신건강의학과 신경과 내과,MENTAL_HEALTH,"인천광역시 서구 검단로768번1길 4, 2,3층 (불로동, 세인빌딩)",서구,032-563-6894,37.61327482,126.6860222,인천광역시 서구 검단로768번1길 4,인천 서구 검단로768번1길 4
오라클피부과의원,의원,가정의학과 피부과 정신건강의학과 신경과 내과,MENTAL_HEALTH,"인천광역시 서구 완정로 153, 이레메디칼센타 5층 (왕길동)",서구,032-566-4114,37.60141611,126.6587815,인천광역시 서구 완정로 153,인천 서구 완정로 153
은혜병원,정신병원,병리과 정신건강의학과 신경과,MENTAL_HEALTH,인천광역시 서구 심곡로132번길 22 (심곡동),서구,032-562-5101,37.54557317,126.6845793,인천광역시 서구 심곡로132번길 22,인천 서구 심곡로132번길 22
이유정신건강의학과의원,의원,정신건강의학과,MENTAL_HEALTH,"인천광역시 서구 중봉대로 610, 마루힐프라자 5층 508호 (청라동)",서구,032-561-0026,37.53388705,126.6502776,인천광역시 서구 중봉대로 610,인천 서구 중봉대로 610
인천은혜요양병원,요양병원,내과 신경과 정신건강의학과 가정의학과 병리과 재활의학과,MENTAL_HEALTH,인천광역시 서구 심곡로132번길 21 (심곡동),서구,032-562-5101,37.5461313,126.6842623,인천광역시 서구 심곡로132번길 21,인천 서구 심곡로132번길 21
인천참사랑병원,정신병원,가정의학과 정신건강의학과 내과,MENTAL_HEALTH,인천광역시 서구 원창로240번길 9 (가정동),서구,032-571-9111,37.51646907,126.676134,인천광역시 서구 원창로240번길 9,인천 서구 원창로240번길 9
제대로정형외과마취통증의학과의원,의원,가정의학과 재활의학과 비뇨의학과 피부과 이비인후과 소아청소년과 마취통증의학과 성형외과 정형외과 외과 정신건강의학과 신경과 내과,MENTAL_HEALTH,"인천광역시 서구 크리스탈로 78, 엘림존 4층 (청라동)",서구,032-1522-7235,37.5320494,126.6368815,인천광역시 서구 크리스탈로 78,인천 서구 크리스탈로 78
조은정신건강의학과의원,의원,정신건강의학과 신경과 내과 외과 피부과,MENTAL_HEALTH,"인천광역시 서구 원당대로 860, 보람프라자 7층, 803호 (당하동)",서구,032-564-6655,37.59328217,126.6968709,인천광역시 서구 원당대로 860,인천 서구 원당대로 860
천진요양병원,요양병원,침구과 한방재활의학과 한방신경정신과 한방내과 재활의학과 신경외과 정형외과 외과 정신건강의학과 신경과 내과,MENTAL_HEALTH,"인천광역시 서구 건지로 264, 4,5,6층 (가좌동)",서구,032-577-9777,37.49889489,126.6715079,인천광역시 서구 건지로 264,인천 서구 건지로 264
청담요양병원,요양병원,내과 신경과 정신건강의학과  재활의학과 가정의학과 외과,MENTAL_HEALTH,"인천광역시 서구 열우물로 235, 2~5층 (가좌동, 가재울플라자)",서구,032-324-8255,37.4831917,126.6844842,인천광역시 서구 열우물로 235,인천 서구 열우물로 235
행복한가정의학과의원,의원,가정의학과 비뇨의학과 피부과 이비인후과 안과 소아청소년과 외과 정신건강의학과 신경과 내과,MENTAL_HEALTH,"인천광역시 서구 고래울로 4, 2층 일부호 (가좌동)",서구,032-582-3824,37.48874185,126.6835247,인천광역시 서구 고래울로 4,인천 서구 고래울로 4
고려가정의학과의원,의원,가정의학과 비뇨의학과 피부과 이비인후과 소아청소년과 마취통증의학과 신경외과 정형외과 외과 정신건강의학과 신경과 내과,MENTAL_HEALTH,"인천광역시 연수구 청학로 5, 3층 (청학동, 행복빌딩)",연수구,032-834-2475,37.42756246,126.6632499,인천광역시 연수구 청학로 5,인천 연수구 청학로 5
공감과이해정신건강의학과의원,의원,정신건강의학과,MENTAL_HEALTH,"인천광역시 연수구 신송로 160, 3층 303호 (송도동)",연수구,032-245-7575,37.39801831,126.6491959,인천광역시 연수구 신송로 160,인천 연수구 신송로 160
라온정신건강의학과의원,의원,정신건강의학과,MENTAL_HEALTH,"인천광역시 연수구 컨벤시아대로 69 (송도동,밀레니엄상가 7층 706-1호)",연수구,032-831-8906,37.39571538,126.6509559,인천광역시 연수구 컨벤시아대로 69,인천 연수구 컨벤시아대로 69
마음과마음정신과의원,의원,정신건강의학과,MENTAL_HEALTH,"인천광역시 연수구 청능대로 103, 3층 (연수동, 비와이씨빌딩)",연수구,032-812-2004,37.41363986,126.6762653,인천광역시 연수구 청능대로 103,인천 연수구 청능대로 103
마음정원정신건강의학과의원,의원,정신건강의학과 신경과 내과,MENTAL_HEALTH,"인천광역시 연수구 신송로 153, 더 마란츠타워 2층 201,202호 (송도동)",연수구,032-833-3950,37.39717004,126.6491501,인천광역시 연수구 신송로 153,인천 연수구 신송로 153
박무헌정신과의원,의원,신경과 정신건강의학과,MENTAL_HEALTH,"인천광역시 연수구 앵고개로 250, 3층 (동춘동, 연수메디칼빌딩)",연수구,032-819-2178,37.4081836,126.6715052,인천광역시 연수구 앵고개로 250,인천 연수구 앵고개로 250
밝은마음정신건강의학과의원,의원,정신건강의학과,MENTAL_HEALTH,"인천광역시 연수구 독배로 49, 2층 (옥련동, 럭키빌딩)",연수구,032-832-7579,37.42508572,126.6443172,인천광역시 연수구 독배로 49,인천 연수구 독배로 49
송도메이정신건강의학과의원,의원,정신건강의학과 신경과 내과,MENTAL_HEALTH,"인천광역시 연수구 송도국제대로 157, 오네스타 6층 A-606호 (송도동)",연수구,032-815-7557,37.38094106,126.6566642,인천광역시 연수구 송도국제대로 157,인천 연수구 송도국제대로 157
송도봄정신건강의학과의원,의원,정신건강의학과,MENTAL_HEALTH,"인천광역시 연수구 해돋이로151번길 4, 인피니티타워 4층 404호 (송도동)",연수구,032-719-7975,37.39401757,126.646007,인천광역시 연수구 해돋이로151번길 4,인천 연수구 해돋이로151번길 4
송도브레인신경과의원,의원,내과 신경과 정신건강의학과 정형외과 신경외과 마취통증의학과 소아청소년과 이비인후과 비뇨의학과 재활의학과,MENTAL_HEALTH,"인천광역시 연수구 해돋이로151번길 4, 인피니티타워 5층 501호 (송도동)",연수구,032-710-7065,37.39401757,126.646007,인천광역시 연수구 해돋이로151번길 4,인천 연수구 해돋이로151번길 4
송도삼성정신건강의학과의원,의원,정신건강의학과,MENTAL_HEALTH,"인천광역시 연수구 하모니로178번길 6, 6층 612호 (송도동)",연수구,032-834-3338,37.38234009,126.6413688,인천광역시 연수구 하모니로178번길 6,인천 연수구 하모니로178번길 6
송도센트럴정신건강의학과의원,의원,정신건강의학과,MENTAL_HEALTH,"인천광역시 연수구 하모니로178번길 22, 송도GTX센트럴 6층 603호 (송도동)",연수구,032-858-0075,37.38307226,126.6408363,인천광역시 연수구 하모니로178번길 22,인천 연수구 하모니로178번길 22
송도탑정형외과의원,의원,응급의학과 가정의학과 재활의학과 영상의학과 비뇨의학과 피부과 이비인후과 안과 소아청소년과 마취통증의학과 심장혈관흉부외과 신경외과 정형외과 외과 정신건강의학과 신경과 내과,MENTAL_HEALTH,"인천광역시 연수구 송도국제대로 261, 231동 207,208호 (송도동, 송도 더샵 센트럴시티)",연수구,032-813-6767,37.37421077,126.6499855,인천광역시 연수구 송도국제대로 261,인천 연수구 송도국제대로 261
시너지내과신경과의원,의원,내과 신경과 정신건강의학과 정형외과 신경외과 소아청소년과,MENTAL_HEALTH,"인천광역시 연수구 하모니로178번길 6, 501,502,503,504호 (송도동)",연수구,032-227-1114,37.38234009,126.6413688,인천광역시 연수구 하모니로178번길 6,인천 연수구 하모니로178번길 6
아이나래정신건강의학과의원,의원,정신건강의학과,MENTAL_HEALTH,"인천광역시 연수구 하모니로 158, 송도타임스페이스 A동 5층 511,512,513호 (송도동)",연수구,032-221-0476,37.3832947,126.642256,인천광역시 연수구 하모니로 158,인천 연수구 하모니로 158
연세히어로정형외과의원,의원,피부과 정신건강의학과 비뇨의학과 이비인후과 가정의학과 영상의학과 병리과 외과 정형외과 응급의학과 신경외과 소아청소년과 내과 신경과 예방의학과 재활의학과 진단검사의학과 마취통증의학과,MENTAL_HEALTH,"인천광역시 연수구 센트럴로 313, 송도씨워크인테라스한라 B동 4층 425~433, 435~438, C동 452호 (송도동)",연수구,032-832-3333,37.40155902,126.6315648,인천광역시 연수구 센트럴로 313,인천 연수구 센트럴로 313
연수스마트안과의원,의원,가정의학과 안과 정신건강의학과,MENTAL_HEALTH,"인천광역시 연수구 청능대로 103, 4층 일부호 (연수동)",연수구,032-816-1002,37.41363986,126.6762653,인천광역시 연수구 청능대로 103,인천 연수구 청능대로 103
인천힐병원,정신병원,가정의학과 정신건강의학과 신경과,MENTAL_HEALTH,"인천광역시 연수구 용담로99번길 29, 2층,7층~9층 (청학동)",연수구,032-822-8875,37.41719906,126.676533,인천광역시 연수구 용담로99번길 29,인천 연수구 용담로99번길 29
차지현정신건강의학과의원,의원,신경과 정신건강의학과,MENTAL_HEALTH,"인천광역시 연수구 청능대로 109, 5층 (연수동, 탑피온빌딩)",연수구,032-821-2001,37.41298669,126.6767194,인천광역시 연수구 청능대로 109,인천 연수구 청능대로 109
해솔정신과의원,의원,정신건강의학과,MENTAL_HEALTH,"인천광역시 연수구 인천타워대로 251, 아트윈몰 202호 (송도동)",연수구,032-814-8881,37.39313379,126.6328666,인천광역시 연수구 인천타워대로 251,인천 연수구 인천타워대로 251
